id,part_id,variant_group_id,supplier,no_tax_price,purchase_special_invoice,purchase_general_invoice,oa_supplier_id,external_price_fields
432,1610,cbf97d071b214d2ca3324e73732cafdf,众思创,265.49,300.00,0.00,9,
433,4570,181d65b48ae644858d4a1ba12109f57d,梯乎,0.00,0.00,900.00,77,
434,4570,181d65b48ae644858d4a1ba12109f57d,徽菱,800.00,0.00,,28,
435,110,d72e6b428cbc4d7ebabb1b52a6431bb3,众思创,278.76,315.00,,9,
436,534,240d3307e6644f3e88c3a12f06c8bcd5,门科,180.00,0.00,,4,
437,4183,5cf344c815a3441ab906b86351cc5386,众思创,318.58,360.00,0.00,9,
438,4749,364fe56744d3439795c594f91b7ecfa6,众思创,261.06,295.00,0.00,9,
439,1327,8639b92d7df04d95920a8cff9c6f6608,众思创,362.83,410.00,,9,
440,5210,6cd09265e06e4f3db2270f7cc03f7a5d,众思创,292.04,330.00,,9,
441,4188,db32592f0fee4e9bae574d1f83242ea7,众思创,353.98,400.00,,9,
442,5375,78af9a6d509e47cf9cee407f29198d9b,南希,15.00,0.00,0.00,67,
443,4181,04b702ec3e4d4a748d7366a448f7604f,众思创,424.78,480.00,,9,
444,4181,04b702ec3e4d4a748d7366a448f7604f,菱威,500.00,0.00,,20,
445,5376,0cbdd9333b3248ab9cddc6df04a3555b,菱威,120.00,0.00,,20,
447,630,f8bf36e53174452391cb087574cc4926,菱威,130.00,0.00,,20,
448,521,84f4678114ab40b9b0396d02c68ec01c,菱威,105.00,0.00,,20,
449,172,402e1ad733e348a7a397c2d137d21a87,菱威,90.00,0.00,,20,
450,164,eccbe2c0d112448094bc49c79ed4d448,众思创,371.68,420.00,,9,
451,164,6b5fe04dfc9a45d3b7889743f7f8bd71,众思创,486.73,550.00,,9,
452,1663,59b7c8ec32b142d7b5976f6773d5a171,徽菱,450.00,0.00,0.00,28,
453,1663,beff9e08ed164435814b19352e0294f0,徽菱,160.00,0.00,0.00,28,
454,4331,445de9863e254c65bf5b401c541c869f,南希,400.00,452.00,412.00,67,
455,4331,445de9863e254c65bf5b401c541c869f,菱威,450.00,508.50,,20,
456,3662,0f84604848624ba0a8fdc5b3bc2bbb38,梯乎,3300.00,3729.00,,77,
457,3662,c5f5f162fe3e41eaacb7742981e60eda,梯乎,2300.00,2599.00,,77,
458,4166,83544b14de6146b4b2a4e8b864408741,梯乎,3300.00,3729.00,,77,
459,4166,6f13c5857ec141389d0a04d88846ae3e,梯乎,2300.00,2599.00,,77,
460,4939,2fcb1fdef7514d2382aaa8075be2ec4d,五龙,796.46,900.00,,46,
461,4678,60f6c620b7ea4e73a2c93af304ba78a6,南希,5700.00,6441.00,5871.00,67,
462,1875,ab7c56b588a04d1d94d38ae46bad90b5,菱威,4400.00,4972.00,,20,
463,1875,4ea42b858db04f7eb9f65e7537ad7a86,菱威,4400.00,4972.00,,20,
464,2872,9ba2853ca4484b49869eef72138a19c4,吉菱机电,2800.00,3164.00,,48,
465,2872,00ae517714eb4585a6acfbcfb28cd332,吉菱机电,1800.00,2034.00,,48,
466,4079,8a9dbdde060c46b7a7250b992c6250f4,吉菱机电,3200.00,3616.00,,48,
467,4079,80d4928f3bad42e6879988d3811f3d74,吉菱机电,1150.00,1299.50,,48,
468,4827,ca6120df3b2b4568bf12dee414bbc00b,菱威,65.00,0.00,,20,
469,4827,b12a3661a6d54bb4bbf4e54d3b2a70f4,菱威,135.00,152.55,,20,
470,3824,3e34c1141c71494c962142e57d9f5cf0,菱威,110.00,124.30,,20,
471,2048,57dffa75fe9946e5ba6d634a84d2a430,越沃,245.00,276.85,,42,
472,2048,c7039f174b2a459cacdb1d5e23a1fd6e,菱威,200.00,226.00,,20,
473,2439,b5d4056a48004550a3b35b292ef297b1,菱威,360.00,406.80,,20,
474,5359,a0f419aceca7477d829f4e5c63faff6f,新动力,1750.00,0.00,,49,
475,2458,5c414149259948809d05e196eaa59153,菱威,170.00,192.10,,20,
476,2767,d2659a4fad424defb943c1a125207185,梯乎,1480.00,0.00,0.00,77,
477,2767,d2659a4fad424defb943c1a125207185,徽菱,1300.00,0.00,0.00,28,
478,1631,573747e3640b45d0a4ecf281b34dff5f,龙奥机电,148.67,168.00,,95,
479,5362,50d27972a09f44c69b675d83cc56216e,丽景恒泰,260.00,0.00,,84,
480,5362,50d27972a09f44c69b675d83cc56216e,菱威,490.00,0.00,,20,
481,4395,e6fe238cd6a54c17b72ab2a0c2d1d407,菱威,33000.00,37290.00,,20,
482,5364,baaee8ac264c46d4a75d019f575adb1c,菱威,660.00,0.00,,20,
483,1203,dcd4c669fb7c41c8907fad01a34f7e42,菱威,5500.00,6215.00,,20,
485,94,28db810742d54835af574da63db86346,梯乎,1160.00,0.00,0.00,77,
486,94,28db810742d54835af574da63db86346,徽菱,1250.00,0.00,0.00,28,
487,94,f32d5f81406d4833917c925a2e654ced,徽菱,450.00,0.00,0.00,28,
488,4483,95b6a0df49fd48c5ba3342968dc72308,宏鑫,1221.24,1380.00,,64,
489,4483,95b6a0df49fd48c5ba3342968dc72308,湖州讯通,902.65,1020.00,,103,
490,1203,dcd4c669fb7c41c8907fad01a34f7e42,越沃,9400.00,10622.00,,42,
491,95,bc6e208ef7244652876a609aa7aecc36,徽菱,1070.00,0.00,0.00,28,
492,934,490764caa27a41d4929062d56379a89f,菱威,5500.00,0.00,,20,
493,95,eba2174bb00c424482a678d6fc578e1a,梯乎,240.00,0.00,0.00,77,
494,934,3aafe7b497c043258847ccd8876b1bfd,菱威,4200.00,4746.00,,20,
495,95,bc6e208ef7244652876a609aa7aecc36,梯乎,500.00,0.00,0.00,77,
496,4240,1d3abb00cf624559915fa50cfa69524a,宏鑫,2433.63,2750.00,,64,
497,4240,1fad56d06cc449688eaf113a93d5b42e,湖州讯通,3097.35,3500.00,,103,
498,5174,974cadfef6fe4ee7aa9cf44800110331,菱威,6000.00,6780.00,,20,
499,5174,2940814a3b2e437fbdf0120cb5ca7739,梯乎二手,1400.00,1582.00,1442.00,88,
500,4426,52335dd8fd6f4d5eb6b32ce51c25ff7b,湖州讯通,7123.89,8050.00,,103,
501,4426,fd3a5febc4074ece99ef84ebf29bf104,梯乎二手,2000.00,2260.00,2060.00,88,
502,1495,7a0d8228fd11435ea58e9d8c1fd799f3,菱威,13800.00,15594.00,,20,
503,1495,bfa0e7f4831241079a11e2f092c1163c,菱威,9500.00,10735.00,,20,
504,4712,e284be6bde0c4733a275be657eab1df3,菱威,3250.00,3672.50,,20,
505,4712,e284be6bde0c4733a275be657eab1df3,越沃,2400.00,2712.00,,42,
506,58,327e228c70654e11be79b63531450b55,菱威,2350.00,0.00,,20,
512,2477,e28ec6288cc543bd90dd1f1e64dd35c9,菱威,11500.00,12995.00,,20,
513,2279,36efa594de544a3bae158049c2b9f7a7,梯安,3550.00,4011.50,,18,
514,2279,718dc3d00d8543829257f458e0006d5b,梯安,2300.00,2599.00,,18,
515,2279,36efa594de544a3bae158049c2b9f7a7,菱威,2700.00,3051.00,,20,
516,3878,0e8d47f4ca9c41f5ae2e396db6e78360,菱威,3400.00,3842.00,,20,
517,4975,eeec5d68b6744c13a40a0bd8d095034a,湖州讯通,3539.82,4000.00,,103,
518,4975,eeec5d68b6744c13a40a0bd8d095034a,宏鑫,5929.20,6700.00,,64,
519,4975,914fe48fcb5045e982d443094d51e063,宏鑫,4159.29,4700.00,,64,
520,4975,914fe48fcb5045e982d443094d51e063,亿龙,4000.00,4520.00,4040.00,74,
521,4975,3989d2d639344027a446eb65785a90ac,湖州讯通,5663.72,6400.00,,103,
522,4975,3989d2d639344027a446eb65785a90ac,宏鑫,5486.73,6200.00,,64,
523,4562,db55c7f39b114e7cb09582782c7ed607,梯安,8800.00,9944.00,,18,
524,4562,db55c7f39b114e7cb09582782c7ed607,菱威,9550.00,10791.50,,20,
525,1356,2d374eca6f9742ca9955d79d12695e61,菱威,7800.00,8814.00,,20,
526,218,1d46536bdea543929b4fc96b2f6ff9e4,龙奥机电,5929.20,6700.00,,95,
527,218,1d46536bdea543929b4fc96b2f6ff9e4,菱威,4950.00,5593.50,,20,
528,282,f0323abe531d47eaaa663ff8132d5229,菱威,18000.00,20340.00,,20,
529,282,8db38847afd944a3abe39337ce9da286,菱威,8300.00,9379.00,,20,
530,282,aa55fc7e207f4101b690631ab98e1c7c,菱威,7700.00,8701.00,,20,
531,1705,0a73e42db6c2417594a09a7ff5dd7020,菱威,13300.00,15029.00,,20,
532,1705,6d033bb71386460da6bc8a7f7b107b06,菱威,6800.00,7684.00,,20,
535,117,24352bd4ca3f4175869e723156a41fe0,梯乎,2400.00,0.00,0.00,77,
536,117,24352bd4ca3f4175869e723156a41fe0,徽菱,2650.00,0.00,0.00,28,
537,117,2cffb6899c004639b29ef6fe83f15985,徽菱,1050.00,0.00,0.00,28,
538,117,63bac75b263a4167bcc67fe1ee7ba0ce,梯乎,900.00,0.00,0.00,77,
539,5377,57400fdbd25747a5a6635657c5eaa438,宏鑫,557.52,630.00,,64,
540,5377,1497de853eee4a06a9dde88ebf18cba8,湖州讯通,752.21,850.00,,103,
541,5318,3c08ea04fa5d471eaab94b3b683448d9,菱威,300.00,0.00,,20,
542,3236,57f43674979b4ce9ae35b3078c2a1170,菱威,1330.00,0.00,,20,
543,4526,a0c446c64b90443dadd9fb21ab5ee2f3,亿龙,55.00,0.00,0.00,74,
544,5378,fad47f4ecbf24021818b851a9ea8a077,菱威,110.00,0.00,,20,
545,5379,3f85cb69837a4e468b0fed6c0cb14c12,南希,95.00,0.00,0.00,67,
546,5379,b21f86d3c88b494290884d502a6e8cb8,南希,55.00,0.00,0.00,67,
547,2545,3519becae261427a97c8a6bb37c53b8b,茂旺,0.00,500.00,0.00,10,
548,26,6c833210d1db4ba4a8120f361d40d5fd,宜电,491.15,555.00,,11,
549,1927,85330c4cd19d407fa27074f59b01085a,菱威,249.00,0.00,,20,
550,2546,f834aecb5203417e9d76cc06ff412084,茂旺,450.00,0.00,0.00,10,
551,1971,6faac7ba16fe4c5e87beb17e2314bcf3,菱威,75.00,0.00,,20,
552,3593,ba24280006d7446c8efc2ac581872815,菱威,200.00,0.00,,20,
553,211,13c4b296b9cb4580a945bec21262222d,菱威,90.00,0.00,,20,
554,162,d6f51117655b4eada478b5b4121a6336,菱威,240.00,0.00,,20,
555,4576,bd5626324b654caebf89504ce1054e50,菱威,200.00,0.00,,20,
556,2562,5b48d372c11d406e9690b9d27766ee35,茂旺,0.00,450.00,0.00,10,
557,22,7b3b7a4b347d4d3da057a667cbf949c6,菱威,40.00,0.00,,20,
558,271,f0618c4bd2044ac7b3c1f5f9ae30f770,梯乎,3800.00,0.00,0.00,77,
559,1560,b55fd8e0e0ca4beba44aad90b4a95dfc,菱威,130.00,0.00,,20,
560,2567,d8fe372e71a44a36b23c6c54950421b2,茂旺,800.00,0.00,0.00,10,
561,274,93671075b38447389110c39a20266d12,菱威,550.00,0.00,,20,
562,274,93671075b38447389110c39a20266d12,梯安,540.00,0.00,,18,
563,2569,d9f72b2630a94cbd985cd303cd4108ce,茂旺,0.00,680.00,,10,
564,367,22e03b73e5394b5094e0899c835fe850,梯乎,4200.00,0.00,0.00,77,
566,367,22e03b73e5394b5094e0899c835fe850,徽菱,9700.00,0.00,0.00,28,
567,367,c58dab5e4c8143c7aeb1db2dc40fa68d,梯乎,2500.00,0.00,0.00,77,
568,383,4521950d8e224e858faf24806d324955,梯乎,2100.00,0.00,0.00,77,
569,383,4521950d8e224e858faf24806d324955,徽菱,2200.00,0.00,0.00,28,
570,383,468854cf674a43908d24488fe5fce7e1,梯乎,1500.00,0.00,0.00,77,
571,2596,df090c198de544dd8e157baffd5dcfa5,茂旺,0.00,2300.00,0.00,10,
572,1471,c0639b5221744f15900853c7f5036807,菱威,6200.00,0.00,,20,
573,1471,08eb67b0c8a74ec1ab1c091128fdd380,菱威,2900.00,0.00,,20,
574,285,c986bb4c7a0f40a08b01df14843a4ac0,菱威,9700.00,0.00,,20,
575,285,945b75495bab4d19a806e01d3ac5bac6,菱威,5200.00,0.00,,20,
576,5183,5efe56757b9640f8b129ae175beb178b,菱威,1950.00,0.00,,20,
577,5183,18ea9b6df4854229aa7f319553a63277,菱威,500.00,0.00,,20,
578,930,13e08b7ae1664b6498b3c5188e1a870f,菱威,4250.00,0.00,,20,
579,930,ae14d52a7e854438b8e526850f0645be,菱威,2900.00,0.00,,20,
580,2968,710833c9cadc42159b4a7097914764a3,菱威,2400.00,0.00,,20,
581,2968,e4ac66dfb22d4d3c9f4a6367d552fe9c,菱威,1900.00,0.00,,20,
582,4908,5d6c3fe40e774d3ebcad2836f4efe818,菱威,80.00,0.00,,20,
583,4908,5d6c3fe40e774d3ebcad2836f4efe818,湖州讯通,150.44,170.00,,103,
584,4261,a3277fbe5d0a4c918a6fdafc52c8194d,梯乎,25.00,0.00,0.00,77,
585,4261,a3277fbe5d0a4c918a6fdafc52c8194d,菱威,27.00,0.00,,20,
586,4648,0a013a5637144ef4920e05803e391807,梯乎,350.00,0.00,0.00,77,
587,4648,0a013a5637144ef4920e05803e391807,徽菱,500.00,0.00,,28,
588,4648,09d9388d4ba446ba857d995da4cc61b0,徽菱,170.00,0.00,,28,
589,4652,9b54a7cd934648b1b7f63984eb2cb9ae,梯乎,80.00,90.40,,77,
590,4652,0681f03069114b74857ed6a87295e495,徽菱,100.00,0.00,,28,
591,4201,7a287ee0ed2d4928a26d0790a5e2583b,梯乎,320.00,0.00,,77,
592,4201,ea199191830648c89cf1f8dc822621de,梯乎,100.00,0.00,,77,
593,4201,c1a8f27999944fdbbaa49f885d667df0,徽菱,170.00,0.00,,28,
594,2548,cafdbd4b4e2c4816a7238b6ba87b9bf3,徽菱,70.00,0.00,,28,
595,2548,0b7888289d2240379ada3d8b09f71cff,梯乎,30.00,33.90,,77,
596,3516,c1d2466d734e4f699e1036d7c72cfabb,梯乎,30.00,0.00,,77,
597,3516,3eec8a14ee1945a791724ec1b0708ad1,梯乎,85.00,96.05,,77,
598,2631,a76b60a103ce4fac89a1fd4b4a57bbce,徽菱,70.00,79.10,71.40,28,
599,2631,3e4f6799f8ac4ac2b6fb7d98ee1b760d,梯乎,30.00,33.90,,77,
600,3715,a696240da8f04b67aa7e642a9c42b962,梯乎,150.00,169.50,,77,
601,3715,5bf29dc50759408a8b1e90f9d69c0136,徽菱,120.00,135.60,122.40,28,
602,4383,a6391bd2a6894b808c30644cd613dc12,越沃,150.00,0.00,,42,
603,4383,a6391bd2a6894b808c30644cd613dc12,菱威,150.00,169.50,,20,
604,3951,2ff88b6c2bf141e0914008150490ff43,菱威,105.00,0.00,,20,
605,380,e0bfa1a4d4c443c89237dc31f06ff792,越沃,240.00,0.00,0.00,42,
606,3887,65d6e008d37c4cbdb400a6177c2e41b7,湖州讯通,1106.19,1250.00,,103,
607,3887,65d6e008d37c4cbdb400a6177c2e41b7,宏鑫,796.46,900.00,,64,
608,2404,41f24512a3c3435c8db6017e75081d67,湖州讯通,451.33,510.00,,103,
609,2404,b11b52e86d7541f199663063c320402e,湖州讯通,1194.69,1350.00,,103,
610,2705,c75ab0af05d14fda9681cbd97eca6ed0,菱威,140.00,0.00,,20,
611,2705,c89518caba74414380b7365bf7b7967c,菱威,100.00,0.00,,20,
612,777,82fccee74de84053bef36eb327fa00e5,梯乎,,,500.00,77,
613,777,d33bb3c571054157b06eb8a4c3f23492,梯乎,380.00,429.40,,77,
614,4091,11cd636090cb4895801eb63e4f824983,菱威,1100.00,0.00,,20,
615,4091,d0ee08a3ef874b1ab639d3b39b2c0c00,梯之恋,800.00,904.00,,71,
616,3858,7b932eced41540338cf3a4c9e0dc654a,菱威,1600.00,0.00,,20,
617,3858,124e12ef45fb40db813e3f4053a94cad,梯安,2200.00,2486.00,,18,
618,4900,5576f1eb2737429fb54eeb3fa639b802,南希,1100.00,1243.00,1133.00,67,
619,4900,5576f1eb2737429fb54eeb3fa639b802,宏鑫,1265.49,1430.00,,64,
620,5030,372f50ac4b9549709a85e11a56ab35ce,南希,1100.00,1243.00,1133.00,67,
621,5030,372f50ac4b9549709a85e11a56ab35ce,宏鑫,1442.48,1630.00,,64,
622,5067,ec866842c8624ded8c9fc6ce35ba61bd,菱威,140.00,0.00,,20,
623,5067,ec866842c8624ded8c9fc6ce35ba61bd,龙奥机电,141.59,160.00,,95,
624,2802,9d82b4cb18774076bb0b661d023953b7,越沃,170.00,192.10,,42,
625,2802,3e6b064ee684451e8fe08ed09a584c8a,德威利,85.00,0.00,0.00,25,
626,3112,9576f323dc3c4b378f30defe2b8f1f36,惠州盈信,84.96,96.00,,68,
627,3112,f8b49beb66f3487fbbf9bc74660c0633,大周,48.00,54.24,,52,
628,2657,b33bc3fc6e044df49745cd83146569d5,宏鑫,24.78,28.00,,64,
629,2657,a45b8d83e059484ab52736e40ff30e75,宏鑫,15.93,18.00,,64,
630,2657,cb5e745846cf4ce399571f3b06cf15b9,宏鑫,35.40,40.00,,64,
631,2656,de0eca32c50b4e7bbbe3f4067adb90aa,宏鑫,15.93,18.00,,64,
632,2656,d3457cb1162f441288ad17c22a0481e8,宏鑫,24.78,28.00,,64,
633,2656,c5179b91fe034b6aa8802046f08065ee,宏鑫,35.40,40.00,,64,
634,2654,4d2314edb61944e4802c93943720407f,宏鑫,24.78,28.00,,64,
635,2654,35396c9578ab43e6b49d8fd6d15e017d,宏鑫,15.93,18.00,,64,
636,2654,7c2717dec41241f289b56ab1ce43dfe4,宏鑫,35.40,40.00,,64,
637,2651,2c11bff68c7049b3ae7974e62845cf68,宏鑫,24.78,28.00,,64,
638,2651,bb5be583b871480c9f5e2ad4ae057510,宏鑫,39.82,45.00,,64,
639,2913,8d9544daf7ed4105a5949fed84d8fa3e,宏鑫,24.78,28.00,,64,
640,2913,c58f042b6484447eae26ec83fcb39abd,宏鑫,39.82,45.00,,64,
641,2650,3d6c2104114840e195376b26ec45d345,宏鑫,24.78,28.00,,64,
642,2650,c36f3804ffd64f88beb89fa759c32fab,宏鑫,39.82,45.00,,64,
643,168,e3528398c5e744bf8fc4b765ef4cc36a,梯乎,190.00,0.00,,77,
644,168,1027c7173a974dcf8a6871126a5aee43,宏鑫,80.00,0.00,,64,
645,3906,64f8f5b8145941038cbdda3e39933f0a,宏鑫,37.17,42.00,,64,
646,3906,233a425706bf4ab2b39a25773c6277c3,湖州讯通,68.14,77.00,,103,
647,3906,64f8f5b8145941038cbdda3e39933f0a,湖州讯通,35.40,40.00,,103,
648,253,c22219086e304d7694c1d42a2b9b499c,众思创,85.00,96.05,,9,
649,253,eff88eecda8e47938691e114403a86ff,众思创,50.00,56.50,,9,
650,4702,3a15c2817110418cbb7738e5c60da3ab,湖州讯通,1752.21,1980.00,,103,
651,4702,3a15c2817110418cbb7738e5c60da3ab,宏鑫,1061.95,1200.00,,64,
652,3337,1e6d5c0e11e24f4e91c90ff02fcaa24d,菱威,32.00,0.00,,20,
653,430,746412461d004683a3a8887f1e607588,徽菱,230.00,0.00,0.00,28,
654,430,c74e6108fecf4cb2a700e1898296a796,徽菱,50.00,0.00,0.00,28,
655,3547,b4c2c3b94d1c4539a19f17f18c375b1b,徽菱,260.00,0.00,,28,
656,3547,ac5cca8c365c4f5ab98d3bd5a6b9dcfa,徽菱,60.00,0.00,,28,
657,3026,bd84a8dc8b154e86911259b2ae5505d5,徽菱,260.00,0.00,,28,
658,3026,f53daf63f3e6405eaa548f4fbc962dfe,徽菱,60.00,0.00,,28,
659,4117,a72f972b90e0438498fb5a9f09716092,越沃,55.00,62.15,,42,
660,4117,a72f972b90e0438498fb5a9f09716092,新动力,55.00,62.15,,49,
661,5205,1a69a68dd963455a8414aa2149681ef5,徽菱,140.00,158.20,142.80,28,
662,5205,1a69a68dd963455a8414aa2149681ef5,梯乎,190.00,214.70,,77,
663,4726,4684aa643c604883a19ea8827f9668ff,菱威,170.00,0.00,,20,
664,4726,b7a6e16433614ccf9254b2eb6f1110fb,菱威,110.00,0.00,,20,
665,1109,2b1c6ccc3cee4665a742b76d1dcade2e,菱威,120.00,135.60,,20,
666,1109,7d6aed7a25164c57be4f6d9f4440c343,菱威,95.00,107.35,,20,
667,695,8d673863219640ddbbda01075e19d2f9,梯乎,80.00,90.40,,77,
668,1971,cf5bd7052cea4028bfcbafabb154bdad,菱威,75.00,0.00,,20,
669,695,4ccada249c99460e9e41f2747ab26d35,梯乎,55.00,62.15,,77,
670,4898,36e15202b5a849678b85eb1fdbb5e61f,菱威,16.00,18.08,,20,
671,4898,36e15202b5a849678b85eb1fdbb5e61f,亿龙,16.00,18.08,16.16,74,
672,1971,251273a7311c4e21a8b7e1c6592ad6ca,菱威,75.00,0.00,,20,
673,2893,db9e5e488a50410dbc82fc559f59d13d,宏鑫,51.33,58.00,,64,
674,2893,2124ff9adb5549ceb93863959efc8bf3,宏鑫,51.33,58.00,,64,
675,2860,d1cab9c4c3864485bfc251ebeb9c7daf,宏鑫,51.33,58.00,,64,
676,2860,8e0be0da7b6748e8a1eb6c4987b2dfbb,宏鑫,48.67,55.00,,64,
677,2860,f281af60fd124291872c433f7a8111e0,宏鑫,51.33,58.00,,64,
678,2860,1db918899dce43b8b7b9b04c701ed9ef,宏鑫,61.95,70.00,,64,
679,67,d58800b78e3b4554b5474d2f965347e2,菱威,30.00,33.90,,20,
680,67,ce45714a467145b599f9fc0a1030e223,菱威,100.00,0.00,,20,
681,146,4bc9e1b26fb04d649dbc876bda2f1d94,菱威,26.00,29.38,,20,
682,146,d43baa71de8f4e6c8d8572a3af93e507,菱威,13.00,14.69,,20,
683,4698,67e5148e6b434694b63c2bd35e627ecf,菱威,37.00,0.00,,20,
684,4698,7434d473ae28447ea07a4e1a36c845a9,菱威,16.00,0.00,,20,
685,4438,08f474abbc4a404d9996554f37841b09,菱威,26.00,0.00,,20,
686,4438,08f474abbc4a404d9996554f37841b09,越沃,32.00,0.00,,42,
687,133,d40747aaf33a44018de19726466ed911,亿龙,13.50,15.25,13.63,74,
688,4550,bfe95b98213347009261285019acad84,亿龙,16.40,0.00,0.00,74,
689,4550,bfe95b98213347009261285019acad84,菱威,19.00,0.00,,20,
690,1973,a23f96e0717b4f26b40043ff1395ad72,亿龙,22.00,0.00,0.00,74,
691,1973,67d4746d1e044f0cb3e3286a684ff045,亿龙,12.00,0.00,0.00,74,
692,2135,7551e18f63b740acbaf8050a1e9cc533,亿龙,22.00,0.00,0.00,74,
693,2135,f15020e94cd34481aec862d46f7f6d9a,亿龙,12.00,0.00,0.00,74,
694,3817,7566d05c27904ad296acdd013e0bb596,亿龙,12.00,0.00,0.00,74,
695,4424,141ce79f7959434a8f80d7451de07ce5,菱威,95.00,0.00,,20,
696,4424,23d586570b9543ef9c5481df65ff3df2,菱威,65.00,0.00,,20,
697,139,a410efcaa9574112b8eb44242141b450,菱威,53.00,0.00,,20,
698,2593,922113637c7747d78e0744440fd7ce6d,菱威,110.00,0.00,,20,
699,4640,6059f437838642b4a895254895ef449a,梯乎,280.00,0.00,,77,
700,4640,eea921658748483dab6a6601bc93c4e2,梯乎,180.00,0.00,,77,
701,4640,6059f437838642b4a895254895ef449a,徽菱,290.00,0.00,,28,
702,4640,eea921658748483dab6a6601bc93c4e2,徽菱,100.00,0.00,,28,
703,28,8a029c69aa6e49e38de2e5a50b7f8767,宜电,380.53,430.00,,11,
706,1939,3e2dc319306d43f680290a9b6bb8d792,菱威,110.00,0.00,,20,
707,1939,4613028264a5464db2f0274ecdd81103,菱威,70.00,0.00,,20,
708,2472,274bd447c4e540daab3d1af5873f0696,菱威,45.00,0.00,,20,
709,2472,0061495011cc45a690d834c3d06a59da,菱威,42.00,0.00,,20,
710,3708,1bf3207ab55e4fe2acfb657ee78542b3,吉菱机电,70.00,0.00,,48,
711,29,e629f473579f4454ab6a1b734945240f,菱威,20.00,0.00,,20,
712,3903,c2338a6ab7744456917b12169de63ceb,菱威,90.00,0.00,,20,
713,3903,896eebf2894b40ea88ed29fb58e99e66,菱威,45.00,0.00,,20,
714,29,e629f473579f4454ab6a1b734945240f,宜电,231.86,262.00,,11,
715,2863,874d2f7e65a04d569d9b9e17e8f637fd,徽菱,14.00,0.00,,28,
716,2863,a89003b11dd145ae9ae46195cab75374,徽菱,65.00,73.45,66.30,28,
717,31,4f794d478cb74dd8972968f08e662c25,菱威,120.00,0.00,,20,
718,1340,ee16c2bcb68f429d950532ec57ce6d15,徽菱,70.00,0.00,,28,
719,1340,4ac8f664abb943ce985eec4baaa170b9,徽菱,14.00,0.00,,28,
720,4204,eef930cd204e457dab06e5198dcc51cd,梯乎,0.00,0.00,2050.00,77,
721,4204,eef930cd204e457dab06e5198dcc51cd,徽菱,800.00,0.00,,28,
722,1649,fea56c22a2fe4c9a9d35f07a220c52c8,菱威,4300.00,0.00,,20,
723,34,75454f1c10364ea18351bc9bd0f584c6,菱威,385.00,0.00,,20,
724,2356,4c95042ce32940cc9557e5fcc6595698,湖州讯通,964.60,1090.00,,103,
725,2356,1ec5f0dca0f94bd78cdb76e82a53d802,湖州讯通,194.69,220.00,,103,
726,3650,66629f0ff914442496169b2c12f8dc1c,宏鑫,1061.95,1200.00,,64,
727,3650,66629f0ff914442496169b2c12f8dc1c,湖州讯通,1371.68,1550.00,,103,
728,369,01ec0a88fdd94c2493095e5a07088db4,菱威,120.00,0.00,,20,
729,369,52867b0dcfdf456bb580394bc3703350,菱威,75.00,0.00,,20,
730,2356,1ec5f0dca0f94bd78cdb76e82a53d802,宏鑫,194.69,220.00,,64,
731,3039,b7ab2c87de00450e86bc93a13a48ad44,菱威,110.00,124.30,,20,
732,466,206e73ca2b9e468aa9b9c5e937334191,菱威,440.00,0.00,,20,
733,466,c25bbcc25d404ae3b2597226aec2fd19,梯安,310.00,0.00,,18,
734,4942,d9e1e321301f47ab981acdd5df2ea31c,沈阳蓝光,338.05,382.00,,107,
735,1835,4d711cd279ff4950bc1b2d873a05e2c9,梯乎,0.00,0.00,500.00,77,
736,1835,a7876fb454b24375837727ee77f2ed78,梯乎,0.00,0.00,400.00,77,
737,4323,27bcc44188b14df180b159be1c9336f2,梯乎,0.00,0.00,350.00,77,
738,4323,27bcc44188b14df180b159be1c9336f2,徽菱,450.00,0.00,,28,
739,53,ed03f745fd2c418a971d7bf65b54127d,徽菱,480.00,542.40,489.60,28,
740,53,efdac86e9af94a4d9601b8f7191369f1,徽菱,200.00,226.00,204.00,28,
741,4086,b30b0ddfd17d4f4a8d2c0bd5dfbd89cf,菱威,12.00,0.00,,20,
742,4388,e3679fd402ba4a0e8727efef6ce7a10e,凌云,,,13.50,13,
743,4348,496662626f6149079b160bed358bd0e1,凌云,,,13.00,13,
744,2942,245403b71fcb46988ad6d12d5b801bb5,凌云,0.00,0.00,40.00,13,
745,4099,0d31a5ef41ab41cdb936a0849aa756a9,徽菱,14.00,0.00,,28,
746,4099,42bdb824ff7d4f7ab1209db18075f70b,徽菱,40.00,45.20,40.80,28,
747,4099,42bdb824ff7d4f7ab1209db18075f70b,梯乎,40.00,45.20,,77,
748,4099,42bdb824ff7d4f7ab1209db18075f70b,凌云,45.00,50.85,,13,
749,43,20a5e24c75e34268888fb7c6b4997700,宜电,0.00,0.00,,11,
750,2633,933d381a63e64cd7b1cf2c3a56491cbc,徽菱,28.00,31.64,28.56,28,
751,2633,d2fd9382d1744f6ba742626ae42b09ef,徽菱,55.00,62.15,56.10,28,
752,4102,eb5d911dcbf44b8692dc45304c4c294c,徽菱,45.00,0.00,,28,
753,4102,11d276332833417f96d9d6ceaa8128a3,徽菱,22.00,0.00,,28,
754,46,9c4bf5012bb54f3fbfa1a0e990f03554,宜电,10.62,12.00,,11,
755,4102,eb5d911dcbf44b8692dc45304c4c294c,梯乎,,,55.00,77,
756,4102,eb5d911dcbf44b8692dc45304c4c294c,凌云,0.00,0.00,45.00,13,
